PROGRAM_CODE,PROJ_NAME,SPECIES_NAME,RUN_NAME,BROOD_YEAR,STOCK_NAME,STOCK_PROD_AREA_CODE,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_NAME,RELEASE_SITE_NAME,REL_CU_INDEX,REL_CU_NAME,RELEASE_STAGE_NAME,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_WEIGHT,PURPOSE_CODE,TRANSFER,RELEASE_COMMENT,RowNum,TaggedClip,TaggedNum,ShedTagNum,NoTagClip,NoTagNum,NoTagPartMarkNum,UnmarkedNum,TotalRelease
OPS,Chehalis R,Chinook,Fall,2003,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Chehalis R,CK-03,LOWER FRASER RIVER_FA_0.3,Fed Fry,184923,2004,20040427,20040523,2.48,B,N,EARLY RELEASE. SEE ALSO 184924 (LATE REL).,1,AD,58216,145,,0,0,956821,1015182
OPS,Chehalis R,Chinook,Fall,2003,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Chehalis R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,184924,2004,20040604,20040604,5.06,P,N,LATE RELEASE. SEE ALSO 184923 (EARLY REL).,1,AD,56499,114,,0,0,266202,322815
OPS,Chehalis R,Chinook,Fall,2004,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Chehalis R,CK-03,LOWER FRASER RIVER_FA_0.3,Fed Fry,NOCN0427,2005,20050415,20050420,2.13,B,N,,1,,0,0,,0,0,2267090,2267090
OPS,Chehalis R,Chinook,Fall,2004,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Chehalis R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,NOCN0428,2005,20050603,20050603,5.73,P,N,,1,,0,0,,0,0,224652,224652
OPS,Chehalis R,Chinook,Fall,2005,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Chehalis R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,NOCN0536,2006,20060614,20060614,5.45,P,N,RELEASED AT HATCHERY,1,,0,0,,0,0,116854,116854
OPS,Chehalis R,Chinook,Fall,2005,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,025641,2006,20060601,20060607,5.3,P,N,TRUCKED TO LOG DUMP ON CHEHALIS RESERVE,1,AD,53222,1799,,0,0,,55021
OPS,Chehalis R,Chinook,Fall,2005,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,025650,2006,20060606,20060607,5.25,P,N,TRUCKED TO LOG DUMP ON CHEHALIS RESERVE,1,AD,49090,3943,,0,0,,53033
OPS,Chehalis R,Chinook,Fall,2006,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Chehalis R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,NOCN0614,2007,20070510,20070510,3.3,B,N,,1,,0,0,,0,0,72221,72221
OPS,Chehalis R,Chinook,Fall,2006,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,184922,2007,20070605,20070605,5.5,P,N,FISH WERE TRANSPORTED TO LOG DUMP ON CHEHALIS RESERVE.,1,AD,51746,154,,0,0,,51900
OPS,Chehalis R,Chinook,Fall,2006,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185221,2007,20070531,20070531,6.3,P,N,,1,AD,25812,140,,0,0,,25952
OPS,Chehalis R,Chinook,Fall,2006,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185242,2007,20070601,20070601,5.5,P,N,,1,AD,25899,59,,0,0,,25958
OPS,Chehalis R,Chinook,Fall,2006,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185263,2007,20070604,20070604,5.8,P,N,,1,AD,25965,21,,0,0,,25986
OPS,Chehalis R,Chinook,Fall,2006,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,186030,2007,20070523,20070523,6.3,P,N,,1,AD,24493,443,,0,0,,24936
OPS,Chehalis R,Chinook,Fall,2006,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,186031,2007,20070524,20070524,6,P,N,,1,AD,25699,347,,0,0,,26046
OPS,Chehalis R,Chinook,Fall,2006,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,186032,2007,20070530,20070530,6.6,P,N,,1,AD,25782,163,,0,0,,25945
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Chehalis R,CK-03,LOWER FRASER RIVER_FA_0.3,Fed Fry,NOCN0722,2008,20080423,20080509,2.1,P,N,RELEASED AT HATCHERY OUTLET AS SURPLUS TO TAGGING REQUIREMENTS.,1,,0,0,,0,0,69589,69589
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185001,2008,20080610,20080610,5.18,P,N,RELEASED AT LOG DUMP ON CHEHALIS NATIVE RESERVE.,1,AD,25530,415,,0,0,,25945
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185002,2008,20080618,20080618,4.85,P,N,RELEASED AT LOG DUMP ON CHEHALIS NATIVE RESERVE.,1,AD,27829,0,,0,0,,27829
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185040,2008,20080616,20080616,5.11,P,N,RELEASED AT LOG DUMP ON CHEHALIS NATIVE RESERVE.,1,AD,26026,105,,0,0,,26131
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185556,2008,20080602,20080602,5.59,P,N,RELEASED AT LOG DUMP ON CHEHALIS NATIVE RESERVE.,1,AD,25857,104,,0,0,,25961
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185557,2008,20080603,20080603,5.42,P,N,RELEASED AT LOG DUMP ON CHEHALIS NATIVE RESERVE.,1,AD,25630,311,,0,0,,25941
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185558,2008,20080603,20080603,5.45,P,N,RELEASED AT LOG DUMP ON CHEHALIS NATIVE RESERVE.,1,AD,25635,259,,0,0,,25894
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185612,2008,20080604,20080604,5.28,P,N,RELEASED AT LOG DUMP ON CHEHALIS NATIVE RESERVE.,1,AD,25727,260,,0,0,,25987
OPS,Chehalis R,Chinook,Fall,2007,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185707,2008,20080606,20080606,5.28,P,N,RELEASED AT LOG DUMP ON CHEHALIS NATIVE RESERVE.,1,AD,25945,0,,0,0,,25945
OPS,Chehalis R,Chinook,Fall,2008,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180484,2009,20090608,20090608,6,P,N,ALSO SEE TAGCODES 180485-87.,1,AD,55246,729,,0,0,26279,82254
OPS,Chehalis R,Chinook,Fall,2008,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180485,2009,20090608,20090608,6,P,N,"ALSO SEE TAGCODES 180484,86-87.",1,AD,54343,717,,0,0,25849,80909
OPS,Chehalis R,Chinook,Fall,2008,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180486,2009,20090608,20090608,6,P,N,"ALSO SEE TAGCODES 180484-85,87.",1,AD,53273,703,,0,0,25341,79317
OPS,Chehalis R,Chinook,Fall,2008,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180487,2009,20090608,20090608,6,P,N,ALSO SEE TAGCODES 180484-86.,1,AD,32558,565,,0,0,15550,48673
OPS,Chehalis R,Chinook,Fall,2009,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180992,2010,20100617,20100617,5.72,P,N,,1,AD,55659,0,,0,0,14557,70216
OPS,Chehalis R,Chinook,Fall,2009,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180993,2010,20100617,20100617,5.72,P,N,,1,AD,55581,0,,0,0,14537,70118
OPS,Chehalis R,Chinook,Fall,2009,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180994,2010,20100617,20100617,5.72,P,N,,1,AD,61367,0,,0,0,16050,77417
OPS,Chehalis R,Chinook,Fall,2009,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180995,2010,20100617,20100617,5.72,P,N,,1,AD,40636,0,,0,0,10628,51264
OPS,Chehalis R,Chinook,Fall,2010,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181470,2011,20110617,20110617,6.25,P,N,,1,AD,64923,0,,0,0,,64923
OPS,Chehalis R,Chinook,Fall,2010,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181471,2011,20110617,20110617,6.25,P,N,,1,AD,42182,0,,0,0,,42182
OPS,Chehalis R,Chinook,Fall,2010,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181472,2011,20110617,20110617,6.25,P,N,,1,AD,31738,0,,0,0,,31738
OPS,Chehalis R,Chinook,Fall,2010,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181473,2011,20110617,20110617,6.25,P,N,,1,AD,56489,0,,0,0,,56489
OPS,Chehalis R,Chinook,Fall,2011,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180594,2012,20120619,20120619,5.86,P,N,,1,AD,4806,253,,0,0,456,5515
OPS,Chehalis R,Chinook,Fall,2011,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181496,2012,20120619,20120619,5.86,P,N,,1,AD,53011,4058,,0,0,5149,62218
OPS,Chehalis R,Chinook,Fall,2011,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181497,2012,20120619,20120619,5.86,P,N,,1,AD,53106,4299,,0,0,5179,62584
OPS,Chehalis R,Chinook,Fall,2011,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181498,2012,20120619,20120619,5.86,P,N,,1,AD,53012,4333,,0,0,5174,62519
OPS,Chehalis R,Chinook,Fall,2011,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181499,2012,20120619,20120619,5.86,P,N,,1,AD,53408,4323,,0,0,5208,62939
OPS,Chehalis R,Chinook,Fall,2011,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181564,2012,20120619,20120619,5.83,P,N,,1,AD,53214,4287,,0,0,5188,62689
OPS,Chehalis R,Chinook,Fall,2011,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181964,2012,20120619,20120619,5.83,P,N,,1,AD,4994,526,,0,0,499,6019
OPS,Chehalis R,Chinook,Fall,2012,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,H,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,181996,2013,20130618,20130618,6.6,P,N,,1,AD,5066,844,,0,0,435,6345
OPS,Chehalis R,Chinook,Fall,2012,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,H,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182490,2013,20130618,20130618,6.6,P,N,,1,AD,56516,1894,,0,0,4302,62712
OPS,Chehalis R,Chinook,Fall,2012,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,H,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182491,2013,20130618,20130618,6.6,P,N,,1,AD,57512,1928,,0,0,4377,63817
OPS,Chehalis R,Chinook,Fall,2012,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,H,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182492,2013,20130618,20130618,6.6,P,N,,1,AD,54157,2118,,0,0,4144,60419
OPS,Chehalis R,Chinook,Fall,2012,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,H,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182493,2013,20130618,20130618,6.6,P,N,,1,AD,60397,2362,,0,0,4622,67381
OPS,Chehalis R,Chinook,Fall,2012,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,H,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182494,2013,20130618,20130618,6.6,P,N,,1,AD,56765,2220,,0,0,4344,63329
OPS,Chehalis R,Chinook,Fall,2013,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182567,2014,20140605,20140605,5.83,P,N,,1,AD,59042,1205,,0,0,,60247
OPS,Chehalis R,Chinook,Fall,2013,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182568,2014,20140605,20140605,5.83,P,N,,1,AD,60259,1230,,0,0,,61489
OPS,Chehalis R,Chinook,Fall,2013,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182782,2014,20140605,20140605,5.83,P,N,,1,AD,60097,1226,,0,0,,61323
OPS,Chehalis R,Chinook,Fall,2013,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182783,2014,20140605,20140605,5.83,P,N,,1,AD,62049,1266,,0,0,,63315
OPS,Chehalis R,Chinook,Fall,2013,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182784,2014,20140605,20140605,5.83,P,N,,1,AD,30607,466,,0,0,,31073
OPS,Chehalis R,Chinook,Fall,2014,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,180196,2015,20150609,20150609,5.56,P,N,,1,AD,29808,0,,0,0,,29808
OPS,Chehalis R,Chinook,Fall,2014,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,182480,2015,20150609,20150609,5.56,P,N,,1,AD,35854,0,,0,0,,35854
OPS,Chehalis R,Chinook,Fall,2014,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183391,2015,20150609,20150609,5.56,P,N,,1,AD,54166,0,,0,0,,54166
OPS,Chehalis R,Chinook,Fall,2014,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183392,2015,20150609,20150609,5.56,P,N,,1,AD,60054,0,,0,0,,60054
OPS,Chehalis R,Chinook,Fall,2014,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183393,2015,20150609,20150609,5.56,P,N,,1,AD,60499,0,,0,0,,60499
OPS,Chehalis R,Chinook,Fall,2014,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183394,2015,20150609,20150619,5.56,P,N,,1,AD,51277,0,,0,0,,51277
OPS,Chehalis R,Chinook,Fall,2015,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183965*2,2016,20160609,20160609,6.11,P,N,"42,091 Harrison stock were also tagged with this tagcode.",1,AD,17790,185,,0,0,,17975
OPS,Chehalis R,Chinook,Fall,2015,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183966,2016,20160609,20160609,6.11,P,N,No Harrison CN were tagged with this tagcode.,1,AD,52467,2467,,0,0,,54934
OPS,Chehalis R,Chinook,Fall,2015,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183967*2,2016,20160609,20160609,6.11,P,N,"49,879 Harrison stock tagged and released with the same tagcode.",1,AD,8309,74,,0,0,,8383
OPS,Chehalis R,Chinook,Fall,2015,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183964,2016,20160609,20160609,6.11,P,N,Only Harrison stock was tagged with this tagcode.,1,AD,63056,2244,,0,0,,65300
OPS,Chehalis R,Chinook,Fall,2015,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183965*1,2016,20160609,20160609,6.11,P,N,"17,975 Chilliwack stock were tagged and released with the same tagcode.",1,AD,41657,434,,0,0,,42091
OPS,Chehalis R,Chinook,Fall,2015,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183967*1,2016,20160609,20160609,6.11,P,N,"8,383 Chilliwack stock were tagged and released with the same tagcode.",1,AD,49440,439,,0,0,,49879
OPS,Chehalis R,Chinook,Fall,2015,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,183968,2016,20160609,20160609,6.11,P,N,Only Harrison stock were tagged with this tagcode.,1,AD,44034,5387,,0,0,,49421
OPS,Chehalis R,Chinook,Fall,2016,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,184372,2017,20170609,20170609,6.33,P,N,,1,AD,57920,72,,0,0,,57992
OPS,Chehalis R,Chinook,Fall,2016,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,184373,2017,20170609,20170609,6.33,P,N,,1,AD,61577,70,,0,0,,61647
OPS,Chehalis R,Chinook,Fall,2016,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,184374,2017,20170609,20170609,6.33,P,N,,1,AD,56782,234,,0,0,,57016
OPS,Chehalis R,Chinook,Fall,2016,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,184375,2017,20170609,20170609,6.33,P,N,,1,AD,58224,396,,0,0,,58620
OPS,Chehalis R,Chinook,Fall,2016,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,184376*1,2017,20170609,20170609,6.33,P,N,"(In Chilko release record),268 Chilko fish mistakenly released with CWT 184376.",1,AD,40715,225,,0,0,,40940
OPS,Chehalis R,Chinook,Fall,2017,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185098,2018,20180529,20180612,5.63,P,N,,1,AD,60010,191,,0,0,6856,67057
OPS,Chehalis R,Chinook,Fall,2017,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185099,2018,20180529,20180612,5.63,P,N,,1,AD,59710,206,,0,0,6824,66740
OPS,Chehalis R,Chinook,Fall,2017,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185164,2018,20180529,20180612,5.63,P,N,,1,AD,59661,169,,0,0,6815,66645
OPS,Chehalis R,Chinook,Fall,2017,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185165,2018,20180529,20180612,5.63,P,N,,1,AD,59434,190,,0,0,6791,66415
OPS,Chehalis R,Chinook,Fall,2017,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185296,2018,20180529,20180612,5.63,P,N,,1,AD,60189,194,,0,0,6877,67260
OPS,Chehalis R,Chinook,Fall,2017,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185297,2018,20180529,20180612,5.63,P,N,,1,AD,3510,38,,0,0,404,3952
OPS,Chehalis R,Chinook,Fall,2018,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185185,2019,20190612,20190612,6.63,P,N,,1,AD,56502,790,,0,0,,57292
OPS,Chehalis R,Chinook,Fall,2018,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185186,2019,20190612,20190612,6.63,P,N,,1,AD,56539,286,,0,0,,56825
OPS,Chehalis R,Chinook,Fall,2018,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185187,2019,20190612,20190612,6.63,P,N,,1,AD,56539,445,,0,0,,56984
OPS,Chehalis R,Chinook,Fall,2018,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185188,2019,20190619,20190619,6.63,P,N,,1,AD,57785,417,,0,0,,58202
OPS,Chehalis R,Chinook,Fall,2018,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185966,2019,20190619,20190619,6.63,P,N,,1,AD,29223,236,,0,0,,29459
OPS,Chehalis R,Chinook,Fall,2018,Harrison R,LWFR,CK-03,LOWER FRASER RIVER_FA_0.3,M,H,Chehalis River H,Harrison R,CK-03,LOWER FRASER RIVER_FA_0.3,Smolt 0+,185967,2019,20190612,20190612,6.63,P,N,,1,AD,12923,369,,0,0,,13292
